carat,cut,color,clarity,depth,table,price,x,y,z
0.55,Ideal,F,VVS2,61.5,57.0,2294,5.24,5.27,3.23
0.55,Ideal,F,VVS2,60.8,56.0,2294,5.27,5.32,3.22
0.59,Ideal,E,VS1,62.3,56.0,2294,5.4,5.38,3.36
0.7,Ideal,H,SI1,62.5,56.0,2294,5.64,5.69,3.54
0.7,Ideal,H,SI1,62.6,55.0,2294,5.65,5.7,3.55
0.7,Ideal,H,SI1,62.5,55.0,2294,5.69,5.71,3.56
0.7,Ideal,H,SI1,62.2,55.0,2294,5.67,5.71,3.54
0.85,Premium,J,VS2,60.7,58.0,2295,6.12,6.08,3.71
0.72,Ideal,G,SI2,62.6,52.0,2295,5.74,5.77,3.6
0.72,Ideal,G,SI2,62.3,54.0,2295,5.76,5.79,3.6
0.75,Premium,I,SI1,59.1,58.0,2295,5.91,5.87,3.48
0.74,Ideal,F,SI2,60.3,58.0,2295,5.84,5.82,3.51
0.75,Premium,H,SI2,63.0,58.0,2295,5.79,5.76,3.64
0.7,Very Good,H,SI1,60.4,61.0,2296,5.68,5.77,3.46
0.79,Very Good,I,SI1,61.8,60.0,2296,5.92,5.96,3.67
0.52,Ideal,D,VS1,62.2,56.0,2296,5.16,5.13,3.2
0.58,Premium,G,VS2,62.2,58.0,2297,5.35,5.32,3.32
0.53,Very Good,E,VVS2,60.7,59.0,2297,5.19,5.28,3.18
0.64,Very Good,D,VS2,62.2,58.0,2297,5.49,5.54,3.43
0.71,Premium,F,SI1,60.4,58.0,2297,5.8,5.83,3.51
0.5,Ideal,E,VVS2,61.8,53.6,2297,5.1,5.13,3.16
0.57,Ideal,E,VS1,61.0,56.0,2297,5.38,5.4,3.29
0.72,Ideal,G,SI2,61.4,56.0,2297,5.76,5.83,3.56
0.69,Ideal,G,SI1,62.4,56.0,2297,5.66,5.69,3.55
0.81,Fair,I,VS1,66.5,53.0,2297,5.76,5.83,3.86
0.58,Premium,E,VS1,62.2,58.0,2297,5.35,5.3,3.31
0.74,Very Good,F,SI2,59.6,60.0,2298,5.85,6.0,3.53
0.7,Very Good,E,SI2,63.2,56.0,2298,5.6,5.64,3.55
0.7,Very Good,E,SI2,61.5,56.0,2298,5.71,5.73,3.52
0.56,Ideal,F,VVS2,61.9,56.0,2298,5.28,5.32,3.28
0.7,Good,D,SI1,64.2,60.0,2298,5.59,5.62,3.6
0.6,Ideal,F,VVS2,61.8,57.0,2298,5.36,5.42,3.33
0.72,Ideal,F,SI2,61.7,55.0,2298,5.79,5.75,3.56
0.7,Ideal,H,SI2,61.8,57.0,2298,5.67,5.72,3.52
0.56,Ideal,G,IF,61.7,55.0,2298,5.29,5.34,3.28
0.56,Ideal,G,IF,61.8,54.0,2298,5.31,5.33,3.29
0.72,Premium,F,SI2,60.5,59.0,2298,5.83,5.8,3.52
0.57,Good,F,VVS2,57.6,60.0,2298,5.49,5.45,3.15
0.7,Premium,D,SI2,62.1,60.0,2299,5.71,5.73,3.55
0.79,Very Good,J,VS2,60.8,56.0,2300,5.98,6.02,3.65
0.75,Very Good,I,SI1,63.7,56.0,2300,5.73,5.77,3.66
0.87,Very Good,J,SI1,61.4,57.0,2300,6.14,6.17,3.78
0.71,Premium,I,VS2,59.3,59.0,2300,5.89,5.81,3.47
0.74,Premium,H,SI1,62.4,58.0,2300,5.75,5.7,3.57
0.75,Ideal,J,VS1,62.9,57.0,2300,5.74,5.81,3.63
0.72,Ideal,F,SI2,61.2,58.0,2300,5.72,5.78,3.52
0.71,Premium,I,VS2,60.4,60.0,2300,5.8,5.72,3.48
0.71,Fair,G,SI1,65.5,55.0,2300,5.59,5.56,3.65
0.71,Premium,I,VS2,62.8,59.0,2300,5.67,5.64,3.55
0.71,Good,F,SI1,57.9,53.0,2300,5.84,5.8,3.37
0.71,Fair,G,SI2,64.4,58.0,2300,5.59,5.56,3.59
0.81,Fair,F,SI2,68.8,79.0,2301,5.26,5.2,3.58
0.51,Ideal,E,VVS2,62.5,57.0,2301,5.06,5.12,3.18
0.52,Ideal,E,VVS2,61.8,56.0,2301,5.16,5.19,3.2
0.52,Ideal,D,VVS2,61.4,56.0,2302,5.23,5.2,3.2
0.59,Very Good,F,VVS2,63.5,59.0,2302,5.28,5.3,3.36
0.54,Ideal,D,VVS2,61.2,55.0,2302,5.25,5.31,3.23
0.73,Ideal,I,VS1,62.1,55.8,2302,5.77,5.81,3.6
0.7,Very Good,G,VS2,63.1,58.0,2302,5.69,5.66,3.58
0.52,Premium,E,VVS1,59.8,58.0,2302,5.27,5.24,3.14
0.77,Ideal,H,SI2,60.8,57.0,2302,5.96,5.89,3.6
0.51,Ideal,G,VVS2,61.2,56.0,2303,5.16,5.17,3.16
0.76,Premium,E,SI2,61.3,59.0,2303,5.85,5.83,3.58
0.55,Ideal,H,VVS1,61.6,55.0,2303,5.26,5.29,3.25
0.8,Premium,E,SI2,59.1,61.0,2304,6.03,5.99,3.55
0.56,Very Good,E,VVS2,60.3,57.0,2304,5.33,5.37,3.23
0.7,Very Good,I,VS1,61.9,58.0,2304,5.7,5.73,3.54
0.7,Very Good,G,SI1,62.8,56.0,2304,5.64,5.66,3.55
0.51,Very Good,F,IF,59.4,60.0,2304,5.18,5.23,3.09
0.96,Fair,J,I1,59.5,60.0,2304,6.28,6.23,3.72
0.71,Ideal,F,SI2,62.2,56.0,2304,5.71,5.74,3.56
0.72,Good,E,SI1,63.9,58.0,2305,5.72,5.64,3.63
0.7,Very Good,H,SI2,61.6,56.1,2306,5.72,5.77,3.53
0.71,Good,I,VS1,63.3,56.0,2306,5.65,5.69,3.59
0.71,Premium,I,VS1,61.8,58.0,2306,5.72,5.76,3.55
0.71,Good,I,VS1,63.6,56.0,2306,5.65,5.7,3.61
0.71,Ideal,I,VS1,62.1,56.0,2306,5.68,5.72,3.54
0.71,Premium,E,SI2,61.1,58.0,2306,5.76,5.73,3.51
0.61,Premium,D,VS1,61.5,58.0,2306,5.46,5.4,3.34
0.71,Premium,E,SI2,61.4,59.0,2306,5.74,5.7,3.51
0.61,Ideal,F,VS2,61.5,54.0,2306,5.48,5.51,3.38
0.6,Ideal,E,VS1,62.2,56.0,2306,5.36,5.44,3.36
0.72,Fair,G,VS2,64.6,55.0,2306,5.66,5.71,3.67
0.7,Premium,F,SI1,59.9,58.0,2306,5.73,5.69,3.42
0.61,Ideal,F,VS1,60.7,56.0,2306,5.52,5.49,3.34
0.87,Ideal,H,SI2,63.0,57.0,2307,6.07,6.02,3.81
0.78,Very Good,F,SI2,61.5,59.0,2307,5.88,5.95,3.63
0.7,Very Good,E,SI2,63.2,61.0,2307,5.62,5.59,3.54
0.7,Premium,E,SI2,60.6,59.0,2307,5.76,5.73,3.48
0.54,Ideal,D,VS2,61.6,55.0,2307,5.25,5.27,3.24
0.81,Ideal,J,SI1,62.0,56.0,2307,6.0,6.03,3.73
0.7,Good,E,SI2,63.7,61.0,2307,5.64,5.6,3.58
0.7,Premium,E,SI2,62.9,59.0,2307,5.67,5.59,3.54
0.75,Premium,D,SI2,60.3,61.0,2307,5.88,5.86,3.54
0.76,Ideal,J,VS1,61.9,54.0,2307,5.88,5.84,3.63
0.71,Ideal,G,SI1,61.1,57.0,2307,5.79,5.73,3.52
0.71,Ideal,I,VVS2,62.4,54.0,2308,5.72,5.75,3.58
0.71,Ideal,E,SI1,61.5,57.0,2308,5.74,5.78,3.54
0.71,Ideal,E,SI1,62.0,56.0,2308,5.72,5.77,3.56
0.72,Good,E,SI2,57.9,56.0,2308,5.93,5.85,3.41
0.72,Ideal,E,SI2,61.8,55.0,2308,5.77,5.75,3.56
0.71,Good,F,SI1,63.7,58.0,2308,5.65,5.62,3.59
0.64,Ideal,H,VVS1,62.2,58.0,2308,5.49,5.51,3.42
0.67,Very Good,F,VS2,59.4,59.5,2309,5.7,5.76,3.4
0.67,Very Good,G,VS1,59.9,57.4,2309,5.69,5.75,3.42
0.73,Premium,F,SI2,61.6,58.0,2309,5.79,5.73,3.55
0.74,Ideal,G,SI1,62.7,56.0,2309,5.78,5.74,3.61
0.67,Good,F,VS2,58.1,62.0,2309,5.76,5.83,3.36
0.67,Good,F,VS2,58.7,61.5,2309,5.67,5.79,3.37
0.61,Ideal,G,VS1,62.6,55.0,2309,5.46,5.43,3.41
0.7,Ideal,D,SI1,61.2,54.0,2310,5.79,5.75,3.53
0.5,Very Good,D,VVS2,63.3,55.0,2310,5.08,5.06,3.21
0.7,Very Good,G,SI1,61.7,56.0,2310,5.66,5.75,3.52
0.7,Premium,E,SI1,62.4,60.0,2310,5.72,5.63,3.54
0.7,Very Good,E,SI2,59.6,63.0,2310,5.76,5.71,3.42
0.62,Very Good,D,VS1,63.4,55.0,2310,5.46,5.43,3.45
0.51,Premium,F,VVS2,61.9,56.0,2310,5.17,5.13,3.19
0.7,Ideal,G,SI1,61.9,58.0,2310,5.69,5.72,3.53
0.9,Fair,G,I1,66.0,58.0,2310,5.96,5.88,3.91
0.7,Good,E,SI2,57.8,61.0,2310,5.88,5.82,3.38
0.7,Good,D,SI2,58.5,65.0,2310,5.79,5.76,3.38
0.7,Very Good,E,SI2,63.5,54.0,2310,5.69,5.64,3.6
0.62,Very Good,D,VS2,59.2,59.1,2311,5.55,5.6,3.3
0.72,Good,G,VS2,63.4,53.0,2311,5.72,5.79,3.64
0.83,Good,J,SI1,63.8,58.0,2311,5.97,5.95,3.8
0.72,Premium,H,SI1,62.2,57.0,2311,5.75,5.72,3.57
0.83,Premium,J,SI1,62.8,58.0,2311,6.0,5.95,3.75
0.55,Very Good,E,VVS2,59.6,59.0,2312,5.32,5.39,3.19
0.78,Very Good,J,VS2,63.0,58.0,2312,5.84,5.87,3.69
0.7,Very Good,H,VS2,63.6,56.0,2312,5.6,5.63,3.57
0.7,Very Good,F,SI1,61.4,59.0,2312,5.67,5.7,3.49
0.7,Very Good,F,SI1,60.3,59.0,2312,5.73,5.78,3.47
0.7,Very Good,F,SI1,61.3,58.0,2312,5.7,5.72,3.5
0.7,Very Good,E,SI1,60.3,60.0,2312,5.77,5.81,3.49
0.78,Fair,F,SI2,64.6,53.0,2312,5.83,5.78,3.75
0.72,Ideal,I,VS2,61.6,55.0,2312,5.76,5.78,3.55
0.7,Ideal,G,SI1,61.1,57.0,2312,5.72,5.77,3.51
0.7,Good,D,SI2,59.3,64.0,2312,5.8,5.76,3.43
0.54,Premium,E,VVS2,61.0,59.0,2313,5.28,5.27,3.22
0.7,Very Good,F,SI1,61.7,59.0,2313,5.64,5.68,3.49
0.71,Very Good,E,SI2,62.2,58.0,2313,5.68,5.73,3.55
0.82,Very Good,J,SI1,62.9,57.0,2313,5.88,5.94,3.72
0.6,Ideal,G,VVS2,61.4,59.0,2313,5.37,5.41,3.31
0.71,Ideal,I,SI1,61.9,55.0,2313,5.7,5.74,3.54
0.71,Ideal,H,SI1,62.7,55.0,2313,5.66,5.7,3.56
0.71,Ideal,H,SI1,61.1,57.0,2313,5.71,5.75,3.5
0.71,Ideal,H,SI1,62.1,57.0,2313,5.68,5.73,3.54
0.7,Good,F,SI1,60.0,62.0,2313,5.73,5.83,3.47
0.63,Ideal,D,SI1,62.0,56.0,2313,5.5,5.47,3.4
0.81,Premium,I,SI1,61.8,58.0,2313,5.97,5.91,3.68
0.81,Ideal,H,SI2,63.0,57.0,2313,5.94,5.9,3.73
0.81,Premium,H,SI2,61.6,62.0,2313,6.0,5.92,3.67
0.52,Very Good,F,VVS1,62.0,57.0,2314,5.11,5.15,3.18
0.55,Very Good,G,IF,60.2,60.0,2314,5.29,5.38,3.21
0.7,Good,E,VS2,63.8,56.0,2314,5.58,5.61,3.57
0.72,Premium,F,SI1,61.6,60.0,2314,5.79,5.73,3.55
0.7,Premium,G,VS2,62.1,60.0,2314,5.71,5.65,3.53
0.71,Good,H,VS1,63.6,55.0,2315,5.58,5.65,3.57
0.71,Ideal,I,VS2,62.1,59.0,2315,5.73,5.7,3.55
0.7,Very Good,I,VS2,60.1,57.0,2316,5.79,5.82,3.49
0.78,Very Good,H,SI2,62.7,56.0,2316,5.85,5.89,3.68
0.76,Very Good,I,SI1,57.5,62.0,2316,6.03,6.08,3.48
0.83,Good,H,SI2,63.9,56.0,2316,5.93,5.99,3.81
0.72,Premium,G,SI1,61.3,56.0,2316,5.79,5.76,3.54
0.9,Premium,F,I1,61.9,59.0,2316,6.18,6.16,3.82
0.6,Premium,F,VVS2,62.4,56.0,2316,5.44,5.39,3.38
0.72,Premium,H,VS2,61.7,56.0,2316,5.77,5.73,3.55
0.59,Very Good,H,IF,61.7,56.0,2317,5.42,5.48,3.36
0.7,Premium,G,VS2,61.7,58.0,2317,5.68,5.73,3.52
0.7,Premium,G,VS2,60.8,58.0,2317,5.75,5.8,3.51
0.71,Ideal,G,SI1,62.3,56.0,2317,5.73,5.7,3.56
0.71,Premium,F,SI1,61.1,62.0,2317,5.76,5.72,3.51
0.71,Premium,D,SI2,61.6,60.0,2317,5.7,5.64,3.49
0.51,Ideal,E,VVS1,62.4,55.0,2317,5.08,5.12,3.18
0.79,Premium,I,SI1,61.8,60.0,2317,5.96,5.92,3.67
0.73,Fair,E,SI1,64.6,59.0,2317,5.69,5.64,3.66
0.71,Ideal,H,SI2,62.7,55.0,2317,5.68,5.64,3.56
0.56,Ideal,F,VS2,62.7,55.0,2318,5.32,5.27,3.32
0.56,Premium,F,VS2,60.7,57.0,2318,5.39,5.35,3.26
0.54,Very Good,D,VVS2,62.1,55.0,2318,5.21,5.26,3.25
0.65,Very Good,H,VVS1,61.6,58.0,2318,5.57,5.62,3.42
0.72,Very Good,G,SI1,63.3,53.0,2318,5.73,5.68,3.61
0.72,Ideal,G,SI1,62.0,56.0,2318,5.75,5.71,3.55
0.8,Fair,G,SI2,64.6,55.0,2318,5.86,5.75,3.75
0.71,Fair,I,VS1,57.1,57.0,2318,5.87,5.9,3.36
0.7,Good,D,SI1,64.2,60.0,2318,5.62,5.59,3.6
0.7,Fair,E,SI1,65.2,58.0,2318,5.57,5.54,3.62
0.7,Fair,D,SI1,64.6,57.0,2318,5.6,5.57,3.61
0.56,Ideal,G,VVS1,62.0,56.0,2318,5.3,5.28,3.28
0.56,Ideal,F,VVS2,61.9,56.0,2318,5.32,5.28,3.28
0.72,Premium,H,VS2,61.1,58.0,2318,5.78,5.74,3.52
0.72,Premium,F,SI1,62.6,59.0,2318,5.74,5.69,3.58
0.7,Very Good,E,SI1,63.4,56.0,2318,5.7,5.6,3.58
0.6,Ideal,F,VVS2,61.8,57.0,2318,5.42,5.36,3.33
0.56,Ideal,F,VVS2,60.3,56.0,2318,5.39,5.35,3.24
0.7,Very Good,D,SI1,62.5,63.0,2318,5.7,5.63,3.54
0.7,Good,D,SI1,64.2,62.0,2318,5.52,5.48,3.53
0.72,Premium,G,SI1,60.8,58.0,2318,5.8,5.74,3.51
0.74,Very Good,F,SI2,61.7,57.0,2319,5.78,5.85,3.59
0.71,Very Good,F,VS2,63.2,59.0,2319,5.66,5.6,3.56
0.7,Ideal,F,SI1,61.6,56.0,2319,5.73,5.67,3.51
0.7,Premium,F,SI1,60.2,58.0,2319,5.76,5.7,3.45
0.7,Premium,F,SI1,61.9,58.0,2319,5.69,5.65,3.51
0.61,Premium,F,VVS2,63.0,60.0,2319,5.35,5.29,3.35
0.59,Ideal,D,VS1,62.0,56.0,2319,5.35,5.39,3.33
0.71,Ideal,I,SI1,61.6,55.0,2319,5.72,5.74,3.53
0.71,Ideal,I,SI1,60.2,60.0,2319,5.77,5.79,3.48
0.71,Ideal,I,SI1,62.3,53.0,2319,5.69,5.82,3.56
0.71,Ideal,I,SI1,62.0,54.0,2319,5.72,5.75,3.55
0.71,Ideal,I,SI1,62.1,55.0,2319,5.67,5.73,3.55
0.71,Ideal,I,SI1,61.0,56.0,2319,5.75,5.78,3.52
0.7,Premium,D,SI2,62.1,60.0,2319,5.73,5.71,3.55
0.57,Ideal,E,VS2,61.3,57.0,2319,5.38,5.29,3.27
0.57,Ideal,E,VS2,61.0,54.0,2319,5.43,5.39,3.3
0.51,Very Good,E,VVS2,61.3,55.0,2320,5.14,5.16,3.16
0.51,Very Good,E,VVS2,61.8,56.0,2320,5.13,5.16,3.18
0.71,Good,F,VS2,63.0,59.0,2320,5.59,5.65,3.54
0.63,Ideal,G,VS2,61.9,58.0,2320,5.48,5.51,3.4
0.73,Ideal,H,SI1,62.6,57.0,2320,5.66,5.74,3.57
0.72,Premium,E,SI2,60.4,58.0,2320,5.82,5.78,3.5
0.56,Very Good,F,VVS1,61.7,56.0,2321,5.26,5.3,3.26
0.73,Ideal,G,SI1,62.3,54.0,2321,5.81,5.78,3.61
0.8,Very Good,J,VS1,63.4,56.0,2321,5.9,5.87,3.73
0.57,Ideal,F,VVS2,60.2,57.0,2321,5.38,5.41,3.25
0.62,Ideal,G,VS2,61.6,55.0,2321,5.51,5.53,3.4
0.56,Ideal,G,IF,62.2,54.0,2321,5.3,5.34,3.31
0.56,Ideal,G,IF,62.0,54.0,2321,5.3,5.32,3.29
0.53,Premium,D,VS1,61.3,58.0,2321,5.27,5.2,3.21
0.87,Premium,J,SI1,61.4,57.0,2321,6.17,6.14,3.78
0.71,Premium,E,SI2,62.7,59.0,2322,5.66,5.7,3.56
0.74,Good,G,VS2,64.2,53.0,2322,5.72,5.69,3.66
0.95,Fair,J,I1,64.9,56.0,2322,6.17,6.12,3.99
0.57,Ideal,F,VVS2,61.6,57.0,2322,5.32,5.36,3.29
0.59,Ideal,G,VVS1,61.5,57.0,2322,5.36,5.4,3.31
0.66,Very Good,H,VVS1,61.9,59.0,2323,5.59,5.65,3.48
0.81,Ideal,I,SI1,62.2,57.0,2323,5.95,5.98,3.71
1.01,Very Good,I,SI1,60.9,63.0,2323,6.51,6.43,3.94
0.51,Premium,E,VVS1,61.4,60.0,2323,5.11,5.05,3.12
0.54,Ideal,D,VVS2,61.2,55.0,2323,5.31,5.25,3.23
0.54,Premium,D,VVS2,59.1,60.0,2323,5.36,5.34,3.16
0.7,Very Good,E,SI2,60.8,57.0,2324,5.66,5.72,3.46
0.61,Ideal,E,VS1,62.1,57.0,2324,5.41,5.47,3.38
0.7,Very Good,F,VS2,62.2,56.0,2325,5.67,5.75,3.55
0.6,Ideal,D,VS2,61.5,55.0,2325,5.42,5.45,3.34
0.71,Ideal,G,SI2,60.6,57.0,2325,5.81,5.87,3.54
0.71,Very Good,I,VS1,62.3,60.0,2326,5.69,5.73,3.56
0.71,Very Good,F,SI2,61.6,59.0,2326,5.7,5.76,3.53
0.72,Very Good,I,VS2,62.1,57.5,2326,5.72,5.74,3.57
0.31,Very Good,H,VS1,62.4,58.0,544,4.28,4.34,2.69
0.31,Good,E,SI1,63.4,57.0,544,4.31,4.33,2.74
0.31,Very Good,H,VS1,61.5,61.0,544,4.31,4.34,2.66
0.31,Good,E,SI1,63.3,55.0,544,4.33,4.36,2.75
0.31,Very Good,H,VS1,61.8,61.0,544,4.32,4.36,2.68
0.31,Premium,G,VS2,62.4,59.0,544,4.34,4.38,2.72
0.31,Very Good,E,SI1,58.3,60.0,544,4.48,4.51,2.62
0.31,Premium,G,VS2,59.2,60.0,544,4.42,4.47,2.63
0.31,Premium,G,VS2,61.5,60.0,544,4.31,4.34,2.66
0.31,Very Good,G,VS2,61.0,56.0,544,4.35,4.37,2.66
0.31,Ideal,H,VS1,61.6,56.0,544,4.34,4.36,2.68
0.31,Good,E,SI1,63.1,54.0,544,4.31,4.34,2.73
0.31,Good,E,SI1,63.4,55.0,544,4.32,4.33,2.74
0.31,Premium,G,VS2,61.7,58.0,544,4.32,4.34,2.67
0.31,Good,E,SI1,63.1,55.0,544,4.33,4.36,2.74
0.31,Ideal,H,VS1,62.4,55.0,544,4.33,4.36,2.71
0.31,Very Good,H,VS1,62.9,58.0,544,4.31,4.34,2.72
0.31,Ideal,G,VS2,62.7,57.0,544,4.31,4.34,2.71
0.31,Ideal,H,VS1,62.1,54.0,544,4.3,4.37,2.69
0.31,Ideal,G,VS2,61.6,55.0,544,4.37,4.39,2.7
0.31,Good,E,SI1,63.1,57.0,544,4.3,4.35,2.73
0.31,Good,G,VS2,63.4,59.0,544,4.29,4.32,2.73
0.31,Very Good,E,SI1,62.3,56.0,544,4.37,4.4,2.73
0.31,Very Good,E,SI1,62.8,57.0,544,4.32,4.34,2.72
0.31,Premium,G,VS2,61.7,59.0,544,4.31,4.34,2.67
0.31,Very Good,G,VS2,60.7,61.0,544,4.33,4.37,2.64
0.31,Premium,G,VS2,60.9,58.0,544,4.35,4.38,2.66
0.31,Very Good,I,VVS2,62.2,57.0,544,4.34,4.37,2.71
0.31,Premium,I,VVS2,62.1,58.0,544,4.3,4.33,2.68
0.31,Good,E,VS2,63.4,55.0,544,4.32,4.35,2.75
0.73,Very Good,F,SI1,61.6,62.0,2326,5.71,5.76,3.53
0.73,Very Good,F,SI1,59.3,61.0,2326,5.82,5.85,3.46
0.59,Premium,D,VS1,61.9,58.0,2326,5.37,5.32,3.31
0.71,Ideal,H,SI1,62.3,54.0,2326,5.74,5.76,3.58
0.76,Good,I,SI1,64.3,60.0,2326,5.69,5.64,3.64
0.68,Premium,G,VS1,58.6,59.0,2326,5.8,5.77,3.39
0.7,Ideal,H,SI2,61.6,56.0,2326,5.77,5.72,3.53
1.0,Fair,G,SI2,70.2,58.0,2326,6.0,5.73,4.13
0.74,Very Good,I,VS2,60.8,59.0,2327,5.83,5.85,3.55
0.73,Ideal,I,VS2,62.1,54.0,2327,5.79,5.8,3.6
0.73,Ideal,I,VS2,61.6,54.0,2327,5.81,5.84,3.59
0.74,Ideal,H,SI2,62.1,57.0,2327,5.75,5.81,3.59
0.74,Ideal,I,SI1,62.3,57.0,2327,5.76,5.79,3.6
0.74,Good,H,VS2,63.0,57.0,2327,5.72,5.77,3.62
0.71,Premium,I,VS1,61.8,58.0,2327,5.76,5.72,3.55
0.71,Good,I,VS1,63.6,56.0,2327,5.7,5.65,3.61
0.71,Ideal,I,VS1,62.1,56.0,2327,5.72,5.68,3.54
0.71,Very Good,I,VS1,63.3,56.0,2327,5.69,5.65,3.59
0.71,Good,I,VS1,61.5,64.0,2327,5.76,5.65,3.51
0.71,Fair,F,SI2,60.1,68.0,2327,5.8,5.72,3.46
1.14,Good,G,I1,63.7,56.0,2327,6.63,6.55,4.2
0.71,Very Good,I,VS1,59.0,57.0,2328,5.85,5.88,3.46
0.74,Premium,F,SI2,61.4,57.0,2328,5.82,5.8,3.57
0.74,Premium,F,SI2,59.6,58.0,2328,5.91,5.87,3.51
0.72,Ideal,D,SI2,61.2,57.0,2328,5.76,5.8,3.54
0.71,Ideal,H,SI1,60.7,59.0,2328,5.75,5.81,3.51
0.76,Fair,H,SI1,61.9,70.0,2328,5.84,5.77,3.59
0.74,Premium,G,SI2,62.8,54.0,2328,5.76,5.73,3.61
0.7,Premium,G,VS2,58.2,60.0,2328,5.84,5.78,3.38
0.71,Ideal,E,SI1,62.0,56.0,2329,5.77,5.72,3.56
0.71,Ideal,E,SI1,61.5,57.0,2329,5.78,5.74,3.54
0.7,Premium,G,VS1,62.9,59.0,2329,5.63,5.56,3.52
0.48,Very Good,D,VVS2,59.5,57.0,2329,5.16,5.12,3.06
0.73,Very Good,I,VS2,59.0,61.0,2329,5.84,5.88,3.46
0.8,Very Good,I,SI2,60.7,56.0,2329,6.01,6.03,3.66
0.76,Premium,E,SI2,59.3,62.0,2329,6.01,5.96,3.55
0.71,Premium,E,SI1,58.9,61.0,2329,5.79,5.75,3.4
0.75,Premium,H,SI1,60.2,59.0,2329,5.92,5.88,3.55
0.73,Premium,F,SI2,62.0,57.0,2329,5.79,5.76,3.58
0.75,Premium,I,VS2,60.0,57.0,2329,5.93,5.9,3.55
0.82,Premium,E,SI2,60.0,56.0,2329,6.11,6.08,3.66
0.7,Premium,H,VS2,60.8,59.0,2330,5.71,5.74,3.48
0.7,Good,H,VS2,64.2,58.0,2330,5.58,5.61,3.59
0.7,Good,H,VS2,63.9,59.0,2330,5.6,5.64,3.59
0.7,Premium,H,VS2,61.8,60.0,2330,5.68,5.71,3.52
0.73,Very Good,G,SI1,59.8,61.0,2330,5.83,5.85,3.49
0.7,Very Good,H,VS2,61.6,55.0,2330,5.71,5.75,3.53
0.73,Ideal,H,SI1,62.8,57.0,2330,5.77,5.72,3.61
0.73,Fair,I,VS1,55.9,66.0,2330,6.11,6.01,3.39
0.75,Premium,H,SI1,60.7,62.0,2331,5.87,5.82,3.55
0.61,Ideal,G,VVS2,62.4,53.8,2331,5.42,5.45,3.39
0.71,Good,F,SI1,63.9,57.0,2331,5.57,5.61,3.57
0.55,Premium,D,VVS2,58.7,57.0,2331,5.44,5.39,3.18
0.7,Premium,H,SI1,62.8,57.0,2331,5.66,5.61,3.54
0.7,Premium,H,SI1,60.9,62.0,2331,5.72,5.65,3.46
0.7,Premium,H,SI1,60.0,60.0,2331,5.79,5.72,3.5
0.7,Premium,H,SI1,59.0,60.0,2331,5.86,5.81,3.44
0.71,Ideal,F,SI2,59.3,57.0,2331,5.86,5.81,3.46
0.71,Premium,F,SI2,60.2,60.0,2331,5.8,5.77,3.48
0.7,Very Good,G,VS2,63.5,57.0,2331,5.68,5.66,3.6
0.53,Premium,E,VVS2,62.4,56.0,2331,5.19,5.17,3.23
0.7,Very Good,I,VS1,62.2,57.0,2332,5.69,5.72,3.55
0.71,Very Good,I,VS1,61.1,57.0,2332,5.75,5.8,3.53
0.64,Very Good,D,VS2,58.6,59.0,2332,5.7,5.74,3.35
0.65,Very Good,I,IF,61.0,55.0,2332,5.65,5.73,3.47
0.78,Ideal,H,SI2,61.6,54.0,2332,5.94,5.88,3.64
0.7,Ideal,E,SI2,62.0,58.0,2332,5.66,5.7,3.52
0.7,Ideal,E,SI2,61.0,55.0,2332,5.76,5.78,3.52
0.72,Premium,E,SI1,62.8,52.0,2333,5.78,5.72,3.61
0.54,Ideal,F,VS2,61.3,57.0,2333,5.29,5.24,3.23
0.71,Very Good,F,SI1,61.1,57.0,2333,5.71,5.74,3.5
0.71,Very Good,F,SI1,61.9,56.0,2333,5.67,5.7,3.52
0.7,Premium,F,SI1,62.5,59.0,2333,5.65,5.67,3.54
0.96,Good,I,I1,58.6,64.0,2333,6.34,6.26,3.69
0.54,Ideal,F,VVS2,61.8,55.0,2333,5.27,5.25,3.25
0.7,Premium,H,VS1,62.3,60.0,2333,5.65,5.61,3.51
0.7,Premium,E,SI1,62.9,58.0,2333,5.68,5.61,3.55
0.52,Ideal,F,VVS1,62.3,56.0,2333,5.14,5.16,3.21
0.54,Ideal,F,VVS2,61.2,55.0,2333,5.27,5.25,3.22
0.72,Good,G,SI2,63.7,59.0,2333,5.74,5.65,3.63
0.72,Premium,I,VS2,60.9,60.0,2333,5.8,5.76,3.52
0.72,Very Good,F,SI1,63.1,55.0,2333,5.75,5.7,3.61
0.71,Very Good,G,SI1,61.7,56.0,2334,5.7,5.74,3.53
0.77,Very Good,F,SI2,59.7,57.0,2334,5.97,6.05,3.59
0.54,Ideal,F,VVS2,62.3,53.7,2334,5.22,5.26,3.26
0.89,Fair,I,VS1,68.2,65.0,2334,5.82,5.74,3.94
0.52,Ideal,D,VVS2,59.9,57.0,2334,5.28,5.21,3.14
0.72,Premium,H,SI1,59.9,58.0,2334,5.85,5.81,3.49
0.7,Very Good,H,VS2,60.0,57.0,2335,5.74,5.8,3.46
0.7,Very Good,E,SI2,59.8,58.0,2335,5.74,5.76,3.44
0.73,Premium,E,SI2,60.6,59.0,2335,5.85,5.8,3.53
0.73,Ideal,I,VS2,62.2,54.0,2335,5.76,5.78,3.59
0.7,Ideal,G,SI1,61.1,55.0,2335,5.72,5.76,3.51
0.71,Ideal,F,SI1,60.9,56.0,2335,5.79,5.81,3.53
